#{"t_start": 1786066078.8082747, "env_id": "None"}
r,l,t
-5.7999988,144,281.055201
-6.599998,144,281.055254
-6.399998,144,283.40108
-4.9999995,144,283.401127
-6.399998,144,285.383512
-6.399998,144,285.383551
-6.1999984,144,287.979715
-6.399998,144,287.979754
-4.7999997,144,288.547996
-6.1999984,144,288.54804
-6.399998,144,290.73967
-6.1999984,144,290.739783
-6.1999984,144,293.211973
-5.599999,144,293.212038
-6.799998,144,293.896068
-6.399998,144,293.896103
-6.799998,144,296.024631
-5.9999986,144,296.024668
-6.9999976,144,298.529069
-6.799998,144,298.529118
-5.9999986,144,300.395124
-6.399998,144,300.395212
-5.599999,144,301.074942
-6.399998,144,301.07498
-5.7999988,144,303.703143
-5.599999,144,303.703187
-6.399998,144,307.018455
-6.9999976,144,307.0185
-7.399997,144,309.569277
-5.399999,144,309.569317
-6.9999976,144,310.157662
-6.399998,144,310.157708
-7.1999974,144,313.433485
-5.399999,144,313.43358
-5.1999993,144,315.984936
-6.599998,144,315.984986
-5.7999988,144,316.565183
-5.599999,144,316.565228
-5.1999993,144,319.483804
-6.399998,144,319.483862
-7.399997,144,321.858477
-5.7999988,144,321.858513
-6.399998,144,324.44171
-6.599998,144,324.441746
-5.1999993,144,325.021327
-5.399999,144,325.021365
-5.7999988,144,327.353068
-5.9999986,144,327.353171
-5.399999,144,329.893712
-7.399997,144,329.89376
-4.7999997,144,330.557674
-6.399998,144,330.557712
-6.1999984,144,332.754102
-6.599998,144,332.754139
-6.399998,144,335.42866
-5.599999,144,335.428703
-5.399999,144,337.853289
-6.599998,144,337.853387
-5.9999986,144,338.951203
-6.1999984,144,338.951252
-4.6,144,341.143302
-6.599998,144,341.143337
-5.1999993,144,344.913581
-5.9999986,144,344.913616
-6.799998,144,345.969931
-6.599998,144,345.969977
-6.1999984,144,349.824086
-4.7999997,144,349.824148
-5.9999986,144,353.399436
-5.7999988,144,353.399508
-5.9999986,144,357.094187
-7.399997,144,357.09423
-6.399998,144,358.014638
-6.799998,144,358.014675
-5.599999,144,363.040493
-6.799998,144,363.040616
-6.799998,144,368.053245
-4.9999995,144,368.053307
-5.399999,144,373.664146
-6.9999976,144,373.664313
-6.1999984,144,375.508538
-5.599999,144,375.508613
-5.399999,144,380.674738
-6.1999984,144,380.674815
-5.599999,144,385.455193
-5.599999,144,385.456036
-5.7999988,144,387.574126
-4.6,144,387.574189
-6.599998,144,392.464792
-6.599998,144,392.464844
-5.599999,144,397.780591
-5.599999,144,397.780676
-6.399998,144,403.610951
-5.1999993,144,403.61104
-6.399998,144,405.948523
-6.399998,144,405.94861
-5.399999,144,412.138962
-6.399998,144,412.139051
-6.599998,144,418.603779
-5.599999,144,418.604304
-6.1999984,144,420.954711
-6.599998,144,420.954804
-6.799998,144,426.290675
-6.399998,144,426.290755
-5.399999,144,432.418185
-5.9999986,144,432.418521
-5.9999986,144,437.233595
-4.9999995,144,437.235429
-6.599998,144,439.768838
-6.1999984,144,439.769178
-6.399998,144,445.727878
-6.399998,144,445.72809
-5.1999993,144,451.643244
-6.599998,144,451.643445
-5.7999988,144,454.075588
-6.1999984,144,454.075666
-6.9999976,144,459.480987
-5.399999,144,459.48107
-6.1999984,144,465.185084
-5.1999993,144,465.18516
-4.9999995,144,471.503859
-5.9999986,144,471.504104
-6.799998,144,473.959393
-6.9999976,144,473.959503
-6.399998,144,480.228385
-5.9999986,144,480.228652
