#{"t_start": 1786073861.771441, "env_id": "None"}
r,l,t
-0.8,144,1120.554353
-0.2,144,1121.383359
-0.2,144,1122.17383
-0.4,144,1122.872546
-0.2,144,1123.685057
-0.6,144,1124.478211
-0.4,144,1125.117637
-0.2,144,1125.921655
-0.6,144,1126.714543
-0.2,144,1127.507419
-0.2,144,1128.160996
-0.2,144,1128.929255
-0.4,144,1129.708395
-0.2,144,1130.38803
-0.2,144,1131.050573
-0.2,144,1131.825685
-0.2,144,1132.599625
-0.2,144,1133.2191
-0.2,144,1133.99754
-0.2,144,1134.771467
-0.2,144,1135.474125
-0.6,144,1136.112483
-0.2,144,1136.923328
-0.8,144,1137.7111
-0.2,144,1138.353907
-0.2,144,1139.131638
-0.8,144,1139.916939
-0.2,144,1140.732874
-0.2,144,1141.38835
-0.6,144,1142.18759
-0.2,144,1142.958298
-0.2,144,1143.568217
-0.4,144,1144.351358
-0.2,144,1145.169962
-0.6,144,1145.915682
-0.6,144,1146.53085
-0.2,144,1147.302886
-0.2,144,1148.075887
-0.2,144,1148.741071
-0.2,144,1149.389029
-0.2,144,1150.15589
-0.2,144,1150.945697
-0.2,144,1151.581487
-0.6,144,1152.369281
-0.4,144,1153.153094
-0.4,144,1153.865157
-0.2,144,1154.524565
-0.2,144,1155.338133
-0.2,144,1156.134305
-0.2,144,1156.777997
-0.6,144,1157.54359
-0.6,144,1158.317121
-0.6,144,1159.053573
-0.6,144,1159.677097
-0.2,144,1160.440774
-0.4,144,1161.207608
-0.2,144,1161.829025
-0.2,144,1162.600189
-0.4,144,1163.360462
-1.0,144,1164.122812
-0.2,144,1164.75268
-0.8,144,1165.537745
-1.0,144,1166.356748
-0.2,144,1167.253094
-0.2,144,1168.706104
-0.2,144,1169.492959
-0.2,144,1170.289288
-0.2,144,1170.940689
-0.2,144,1171.7378
-0.2,144,1172.535281
-0.2,144,1173.245654
-0.2,144,1173.8939
-0.2,144,1174.680922
-0.2,144,1175.461473
-0.2,144,1176.090063
-0.2,144,1176.858068
-0.2,144,1177.632287
-0.2,144,1178.37428
-0.8,144,1179.059027
-0.6,144,1179.835033
-0.2,144,1180.613603
-0.2,144,1181.258247
-0.2,144,1182.055509
-0.4,144,1182.838757
-0.2,144,1183.631409
-0.2,144,1184.268135
-0.2,144,1185.070959
-0.4,144,1185.859448
-0.6,144,1186.581299
-0.2,144,1187.268471
-0.6,144,1188.02734
-0.6,144,1188.786677
-0.8,144,1189.409351
-0.6,144,1190.167133
-0.8,144,1190.937365
-0.2,144,1191.632648
-0.2,144,1192.276733
-0.6,144,1193.05061
-0.2,144,1193.844658
-0.4,144,1194.457671
-0.2,144,1195.237502
-0.2,144,1196.006631
-0.2,144,1196.838466
-0.2,144,1197.552545
-0.6,144,1198.33298
-0.2,144,1199.210913
-1.0,144,1199.846404
-0.2,144,1200.71543
-0.2,144,1201.584217
-0.2,144,1202.364132
-0.2,144,1203.025613
-0.4,144,1203.803481
-0.2,144,1204.58293
-0.6,144,1205.267568
-0.2,144,1205.921353
-0.2,144,1206.692254
-0.2,144,1207.45234
-0.2,144,1208.073821
-1.0,144,1208.865173
-0.2,144,1209.812124
-0.2,144,1210.541657
-0.4,144,1211.717142
-0.2,144,1212.571896
-0.2,144,1213.423642
-0.2,144,1214.572846
-0.6,144,1215.353645
-0.2,144,1216.158862
-0.2,144,1216.95591
-0.2,144,1217.60501
-0.6,144,1218.465442
-0.2,144,1219.27175
-0.2,144,1219.893946
-0.2,144,1220.767791
-0.4,144,1221.63911
-0.2,144,1222.414835
-0.2,144,1223.103387
-0.2,144,1223.949675
-0.4,144,1224.734355
-0.2,144,1225.445433
-0.6,144,1226.199939
-0.4,144,1227.068448
-0.2,144,1227.851087
-0.2,144,1228.523411
-0.2,144,1229.342876
-0.2,144,1230.118889
-1.0,144,1230.84476
-0.2,144,1231.518219
-0.2,144,1232.439479
-0.2,144,1233.216156
-0.2,144,1233.859578
-0.2,144,1234.635102
-0.2,144,1235.539494
-0.8,144,1236.267542
-0.2,144,1236.940826
-0.4,144,1237.807291
-0.6,144,1238.602862
-0.2,144,1239.217006
-0.2,144,1240.124143
-0.4,144,1240.995599
-0.2,144,1241.769741
-0.2,144,1242.476682
-0.2,144,1243.428309
-0.2,144,1244.311261
-0.4,144,1244.990561
-0.2,144,1246.18755
-0.2,144,1246.957991
-0.6,144,1247.808244
-1.0,144,1248.452481
-0.4,144,1249.232336
-0.2,144,1250.017203
-0.2,144,1250.697588
-0.6,144,1251.324663
-0.4,144,1252.077421
-0.2,144,1252.834754
-0.2,144,1253.439081
-0.2,144,1254.182287
-0.2,144,1254.953365
-0.6,144,1255.689983
-0.2,144,1256.300384
-0.2,144,1257.067522
-0.2,144,1257.825249
-0.2,144,1258.462688
-0.4,144,1259.255136
-0.4,144,1260.050317
-0.2,144,1260.814467
-0.2,144,1261.439587
-0.2,144,1262.215695
-0.2,144,1263.024592
-0.2,144,1263.713774
-0.6,144,1264.368016
-0.2,144,1265.128313
-0.6,144,1265.879979
-0.2,144,1266.487928
-0.2,144,1267.249015
-0.2,144,1268.032384
-0.2,144,1268.732581
-1.0,144,1269.352004
-1.0,144,1270.119867
-0.8,144,1270.878581
-0.6,144,1271.48805
-0.6,144,1272.262977
-0.2,144,1273.05408
-0.2,144,1273.822154
-0.2,144,1274.457242
-0.2,144,1275.243774
-0.6,144,1276.013688
-0.2,144,1276.641564
-0.6,144,1277.432721
-0.2,144,1278.223889
-0.2,144,1279.007851
-0.2,144,1279.614872
-0.2,144,1280.3815
-0.2,144,1281.14707
-0.2,144,1281.923972
-0.2,144,1282.579234
-0.6,144,1283.339692
-0.2,144,1284.10086
-0.2,144,1284.702207
-0.2,144,1285.465581
-0.6,144,1286.230353
-0.2,144,1286.944748
-1.2,144,1287.577281
-0.6,144,1288.391577
-0.4,144,1289.181001
-0.2,144,1289.806893
-0.8,144,1290.591666
-0.6,144,1291.380609
-0.6,144,1292.156163
-0.2,144,1292.792263
-0.4,144,1293.583564
-1.0,144,1294.349444
-0.2,144,1294.958692
-0.2,144,1295.728012
-0.2,144,1296.505704
-0.4,144,1297.265606
-0.2,144,1297.901515
-0.2,144,1298.833879
-0.2,144,1299.740036
-0.2,144,1300.419316
-0.2,144,1301.095074
-0.2,144,1301.878417
-0.2,144,1302.664078
-0.2,144,1303.318123
-0.2,144,1304.106009
-0.2,144,1304.88015
-0.6,144,1305.585435
-0.6,144,1306.246454
-0.2,144,1307.056875
-0.2,144,1307.842724
-0.2,144,1308.477351
-0.6,144,1309.238687
-0.2,144,1310.002684
-0.2,144,1310.73781
-0.2,144,1311.353995
-0.2,144,1312.13143
-0.4,144,1312.895581
-0.2,144,1313.50459
-0.2,144,1314.273208
-1.0,144,1315.030588
-0.2,144,1315.812744
-1.4,144,1316.42127
-0.2,144,1317.205095
-0.2,144,1318.003335
-0.2,144,1318.68522
-0.6,144,1319.366318
-0.2,144,1320.134284
-0.2,144,1320.929179
-0.2,144,1321.570502
-1.0,144,1322.346965
-0.2,144,1323.156547
-0.2,144,1323.864404
-0.4,144,1324.496681
-0.6,144,1325.293808
-0.6,144,1326.078346
-0.6,144,1326.686112
-0.2,144,1327.454452
-0.6,144,1328.233745
-0.2,144,1328.972443
-0.2,144,1329.590608
-0.4,144,1330.354819
-0.2,144,1331.13346
-0.2,144,1331.762665
-0.2,144,1332.580315
-0.4,144,1333.380104
-0.2,144,1334.170726
-0.6,144,1334.796425
-0.6,144,1335.595158
-0.4,144,1336.406034
-0.2,144,1337.087456
-1.0,144,1337.759644
-0.8,144,1338.531227
-0.2,144,1339.304541
-0.2,144,1339.933812
-0.2,144,1340.703659
-0.2,144,1341.472212
-0.4,144,1342.177232
-0.2,144,1342.824755
-0.2,144,1343.599282
-0.4,144,1344.37587
-0.2,144,1345.00069
-0.2,144,1345.781276
-0.2,144,1346.564218
-0.6,144,1347.336946
-0.2,144,1347.984138
-0.2,144,1348.784819
-0.4,144,1349.597999
-0.4,144,1350.25471
-0.2,144,1351.080274
-0.2,144,1351.892836
-0.6,144,1352.688637
-0.2,144,1353.303129
-0.6,144,1354.063681
-0.2,144,1354.833439
-0.2,144,1355.507566
-0.2,144,1356.157954
-0.2,144,1356.924042
-0.2,144,1357.682998
-0.2,144,1358.293114
-0.2,144,1359.067066
-1.0,144,1359.850105
-0.2,144,1360.552888
-0.2,144,1361.219105
-0.2,144,1362.031547
-0.6,144,1362.819198
-0.2,144,1363.446689
-0.6,144,1364.22596
-0.6,144,1365.022067
-0.2,144,1365.781793
-0.2,144,1366.424311
-0.2,144,1367.213647
-0.4,144,1367.986539
-0.6,144,1368.601012
-0.2,144,1369.384776
-0.6,144,1370.1346
-0.6,144,1370.903328
-0.2,144,1371.51863
-1.0,144,1372.283739
-0.2,144,1373.047687
-0.2,144,1373.707222
-0.2,144,1374.417585
-0.4,144,1375.186422
-0.2,144,1375.968185
-0.2,144,1376.615232
-0.4,144,1377.408724
-0.6,144,1378.213132
-0.6,144,1378.936721
-0.2,144,1379.647963
-0.6,144,1380.433882
-0.2,144,1381.213612
-0.2,144,1381.857202
-1.4,144,1382.617066
-0.2,144,1383.391361
-0.2,144,1384.140683
-0.6,144,1384.762421
-0.2,144,1385.537064
-0.2,144,1386.302278
-0.6,144,1387.032797
-0.2,144,1388.471369
-0.2,144,1389.339617
-0.4,144,1390.125516
-0.6,144,1390.897131
-0.2,144,1391.802287
-0.2,144,1392.736137
-0.6,144,1393.41325
-0.2,144,1394.142516
-0.2,144,1395.021018
-0.2,144,1395.823941
-0.6,144,1396.502818
-0.4,144,1397.386969
-0.8,144,1398.258406
-0.4,144,1398.977166
-0.6,144,1399.679504
-0.4,144,1400.575279
-0.8,144,1401.381218
-0.2,144,1402.017034
-0.2,144,1402.867333
-0.4,144,1403.665998
-0.6,144,1404.385622
-1.0,144,1405.062553
-0.8,144,1405.949139
-0.2,144,1406.703604
-0.2,144,1407.341092
-0.2,144,1408.132107
-0.2,144,1408.934948
-0.6,144,1409.715955
-1.0,144,1410.338458
-0.2,144,1411.125126
-0.6,144,1411.917988
-0.2,144,1412.623069
-0.6,144,1413.289461
-0.4,144,1414.046989
-0.6,144,1414.812001
-0.4,144,1415.436374
-0.2,144,1416.203957
-0.6,144,1416.978644
-1.0,144,1417.675156
-0.2,144,1418.316907
-0.2,144,1419.095145
-0.2,144,1419.87087
-0.2,144,1420.487756
-0.6,144,1421.255454
-0.2,144,1422.034315
-0.2,144,1422.80199
-0.2,144,1423.465783
-0.6,144,1424.493198
-0.2,144,1425.37415
-0.6,144,1426.00673
-0.2,144,1426.806659
-0.6,144,1427.603582
-0.2,144,1428.38981
-0.4,144,1429.007347
-0.2,144,1429.774907
-0.4,144,1430.552877
-0.8,144,1431.220598
-0.8,144,1431.861379
-0.6,144,1432.624221
-1.0,144,1433.400683
-0.4,144,1434.024163
-1.0,144,1434.774791
-0.4,144,1435.535776
-0.2,144,1436.242174
-0.2,144,1436.904085
-0.2,144,1437.709062
-0.2,144,1438.506134
-0.2,144,1439.231802
-0.6,144,1440.016017
-0.2,144,1440.80495
-0.2,144,1441.583909
-0.2,144,1442.227252
-0.2,144,1443.013737
-0.2,144,1443.779442
-0.2,144,1444.396693
-0.6,144,1445.168763
-0.2,144,1445.94295
-0.2,144,1446.700554
-1.0,144,1447.318064
-0.2,144,1448.092123
-0.2,144,1448.877333
-0.8,144,1449.533697
-0.6,144,1450.19853
-0.2,144,1450.973562
-0.4,144,1451.760439
-0.6,144,1452.411773
-0.6,144,1453.200616
-0.6,144,1453.981137
-0.6,144,1454.709441
-0.2,144,1455.367207
-0.2,144,1456.172463
-0.2,144,1456.969354
-0.6,144,1457.608225
-0.6,144,1458.37287
-0.6,144,1459.145116
-0.2,144,1459.887138
-0.6,144,1460.524512
-0.2,144,1461.305713
-0.2,144,1462.064142
-0.2,144,1462.681659
-0.6,144,1463.454667
-0.2,144,1464.227972
-0.2,144,1465.003477
-0.2,144,1465.6277
-0.8,144,1466.428854
-0.4,144,1467.238995
-1.0,144,1467.953229
-0.6,144,1469.149098
-0.2,144,1469.948156
-0.6,144,1470.744795
-0.2,144,1471.39341
-0.2,144,1472.183114
-0.6,144,1472.982652
-0.6,144,1473.670972
-0.2,144,1474.295761
-0.2,144,1475.065156
-0.6,144,1475.845738
-0.2,144,1476.460468
-0.2,144,1477.22908
-0.2,144,1477.993739
-0.8,144,1478.736223
-0.4,144,1479.365816
-0.4,144,1480.137253
-0.2,144,1480.897567
-0.6,144,1481.523554
-1.0,144,1482.325056
-0.2,144,1483.096864
-0.6,144,1483.868447
-0.4,144,1484.495204
-0.2,144,1485.276992
-0.2,144,1486.07435
-0.2,144,1486.83163
-0.2,144,1487.50662
-0.6,144,1488.27526
-0.2,144,1489.033692
-0.2,144,1489.644114
-0.2,144,1490.409925
-0.8,144,1491.166872
-0.2,144,1491.860091
-0.2,144,1492.500575
-0.2,144,1493.259157
-1.2,144,1494.016243
-0.2,144,1494.632072
-0.2,144,1495.40404
-0.2,144,1496.192868
-0.6,144,1496.975292
-0.6,144,1497.618315
-0.2,144,1498.446047
-0.6,144,1499.233995
-0.2,144,1499.869164
-0.2,144,1500.665443
-0.8,144,1501.447805
-0.6,144,1502.242532
-0.8,144,1502.846311
-0.2,144,1503.613289
-1.0,144,1504.385584
-0.2,144,1505.041471
-1.0,144,1505.677204
-0.2,144,1506.438153
-0.2,144,1507.212721
-0.6,144,1507.826455
-0.2,144,1508.60657
-0.2,144,1509.375346
-0.2,144,1510.093275
-0.2,144,1510.751299
-0.2,144,1511.565885
-0.2,144,1512.367042
-0.2,144,1513.005957
-0.6,144,1513.779787
-0.2,144,1514.576317
-0.2,144,1515.37306
-0.6,144,1516.033612
-0.2,144,1516.832267
-0.2,144,1517.605118
-0.6,144,1518.209011
-0.2,144,1518.984062
-0.2,144,1519.751749
-0.2,144,1520.513837
-0.2,144,1521.126219
-0.6,144,1521.898467
-0.2,144,1522.670604
-0.4,144,1523.330755
-0.2,144,1523.988872
-0.6,144,1524.755693
-0.6,144,1525.548674
-1.0,144,1526.37118
-0.2,144,1527.356595
-0.2,144,1528.474426
-0.2,144,1529.220119
-1.2,144,1530.515596
-0.2,144,1531.401405
-0.6,144,1532.259823
-0.6,144,1532.89096
-0.6,144,1533.717488
-0.2,144,1534.670442
-0.2,144,1535.42142
-0.4,144,1536.095872
-0.6,144,1536.93031
-0.6,144,1537.734901
-0.6,144,1538.370712
-0.2,144,1539.261942
-0.2,144,1540.091896
-0.2,144,1540.853257
-0.2,144,1541.518095
-0.2,144,1542.354609
-0.6,144,1543.224425
-0.6,144,1543.905596
-0.4,144,1544.565726
-0.2,144,1545.357644
-0.2,144,1546.142816
-0.2,144,1546.786591
-0.4,144,1547.573468
-0.6,144,1548.364252
-0.6,144,1549.068998
-0.6,144,1549.709878
-0.6,144,1550.476434
-0.2,144,1551.2479
-0.4,144,1551.86216
-0.8,144,1552.61819
-0.2,144,1553.385403
-0.6,144,1554.147547
-0.4,144,1554.77108
-0.2,144,1555.536505
-0.2,144,1556.309497
-0.4,144,1556.954053
-0.2,144,1557.754834
-0.6,144,1558.587093
-0.2,144,1559.388244
-0.6,144,1560.029505
-0.4,144,1560.793737
-0.2,144,1561.589759
-1.0,144,1562.265769
-0.2,144,1562.956169
-0.6,144,1563.717415
-0.2,144,1564.493741
-0.2,144,1565.112644
-0.2,144,1565.878635
-0.4,144,1566.645797
-0.2,144,1567.355942
-0.2,144,1567.99087
-0.2,144,1568.758028
-0.4,144,1569.522696
-0.8,144,1570.139737
-0.6,144,1570.909399
-0.2,144,1571.707003
-0.2,144,1572.468094
-0.6,144,1573.099012
-0.6,144,1573.881766
-0.2,144,1574.674569
-0.4,144,1575.297311
-0.2,144,1576.120063
-1.0,144,1576.895634
-0.2,144,1577.688792
-0.2,144,1578.295167
-0.4,144,1579.057083
-0.4,144,1579.829443
-0.4,144,1580.496807
-0.6,144,1581.156981
-0.2,144,1581.920966
-0.6,144,1582.69485
-0.2,144,1583.368487
-0.2,144,1584.127885
-0.2,144,1584.901536
-1.0,144,1585.626932
-0.2,144,1586.32326
-0.2,144,1587.128253
-0.2,144,1587.930651
-0.6,144,1588.615575
-0.2,144,1589.406717
-0.6,144,1590.177263
-0.2,144,1590.985989
-0.4,144,1591.634383
-0.2,144,1592.428001
-0.2,144,1593.188821
-0.2,144,1593.798706
-0.8,144,1594.557391
-0.2,144,1595.310226
-0.6,144,1596.054025
-0.2,144,1596.666022
-0.8,144,1597.431973
-0.4,144,1598.201683
-0.4,144,1598.866979
-0.2,144,1599.519677
-0.2,144,1600.300972
-0.2,144,1601.082364
-0.4,144,1601.718157
-0.2,144,1602.492256
-0.2,144,1603.275394
-0.2,144,1603.989526
-0.2,144,1604.641166
-0.4,144,1605.434378
-0.4,144,1606.210212
-0.4,144,1606.84971
-0.2,144,1607.625401
-0.4,144,1608.392251
-0.2,144,1609.218167
-0.4,144,1609.871754
-0.2,144,1610.868138
-0.2,144,1611.827989
-0.2,144,1612.441344
-0.2,144,1613.224209
-0.2,144,1613.986229
-0.6,144,1614.836692
-0.6,144,1615.485055
-0.2,144,1616.312755
-0.2,144,1617.146496
-0.2,144,1617.937639
-1.0,144,1618.62738
-0.2,144,1619.424912
-0.2,144,1620.195451
-0.6,144,1620.845599
-0.6,144,1621.63465
-0.2,144,1622.432798
-0.2,144,1623.132807
-0.2,144,1623.823618
-0.2,144,1624.595556
-0.2,144,1625.365142
-0.2,144,1626.013031
-0.6,144,1626.768711
-0.4,144,1627.546433
-0.6,144,1628.27898
-0.2,144,1628.897902
-0.2,144,1629.670156
-0.2,144,1630.443822
-0.4,144,1631.080951
-0.2,144,1631.86601
-0.2,144,1632.659549
-0.2,144,1633.437991
-0.8,144,1634.075191
-0.2,144,1634.862575
-0.2,144,1635.667081
-0.2,144,1636.370668
-0.2,144,1637.036258
-0.6,144,1637.794395
-0.2,144,1638.556289
-0.6,144,1639.176722
-0.8,144,1639.946852
-0.8,144,1640.713722
-0.6,144,1641.417472
-0.2,144,1642.044265
-0.6,144,1642.805747
-0.2,144,1643.576615
-0.6,144,1644.194457
-0.4,144,1644.965013
-0.6,144,1645.744789
-0.4,144,1646.522476
-0.6,144,1647.166844
-0.2,144,1647.952774
-0.2,144,1648.732113
-0.2,144,1649.367005
-0.2,144,1650.167606
-0.2,144,1650.986095
-0.2,144,1651.781285
-0.6,144,1652.397687
-0.2,144,1653.160543
-0.4,144,1653.93515
-0.2,144,1654.606793
-0.4,144,1655.262196
-0.2,144,1656.027151
-0.6,144,1656.779802
-0.2,144,1657.409456
-0.2,144,1658.228619
-0.2,144,1659.005364
-0.2,144,1659.782336
-0.2,144,1660.443136
-0.2,144,1661.241795
-0.2,144,1662.045897
-0.6,144,1662.679053
-0.2,144,1663.46353
-0.2,144,1664.257895
-0.2,144,1665.042387
-0.2,144,1665.687382
-0.2,144,1666.47603
-0.2,144,1667.224916
-0.2,144,1667.834262
-0.2,144,1668.595732
-1.0,144,1669.371293
-0.4,144,1670.12634
-0.6,144,1670.74305
-0.4,144,1671.502421
-0.8,144,1672.282584
-0.6,144,1672.947578
-0.2,144,1673.608029
-1.4,144,1674.375017
-0.2,144,1675.157117
-0.2,144,1675.808375
-0.2,144,1676.590774
-0.2,144,1677.384116
-0.2,144,1678.110377
-0.2,144,1678.764663
-0.4,144,1679.759912
-0.6,144,1680.546985
-0.2,144,1681.196977
-0.2,144,1681.965862
-0.2,144,1682.743722
-0.6,144,1683.469789
-0.2,144,1684.096995
-0.6,144,1684.864587
-0.8,144,1685.626774
-0.6,144,1686.232608
-0.2,144,1687.007804
-0.2,144,1687.767848
-0.2,144,1688.542405
-0.2,144,1689.17503
-0.2,144,1689.970856
-0.2,144,1690.761991
-0.2,144,1691.45601
-0.6,144,1692.129071
-0.8,144,1692.904018
-0.2,144,1693.701743
-0.2,144,1694.368701
-0.4,144,1695.15524
-0.2,144,1695.957564
-0.2,144,1696.64869
-0.8,144,1697.290872
-0.2,144,1698.066868
-0.2,144,1698.839106
-0.2,144,1699.456899
-0.2,144,1700.223025
-1.0,144,1700.993186
-0.2,144,1701.725206
-0.2,144,1702.345515
-0.2,144,1703.118334
-0.2,144,1703.896915
-0.2,144,1704.530038
-0.2,144,1705.331167
-0.2,144,1706.130917
-0.6,144,1706.915007
-0.6,144,1707.541432
-0.4,144,1708.327763
-0.2,144,1709.171754
-1.4,144,1709.9125
-0.4,144,1710.577139
-0.2,144,1711.366472
-0.6,144,1712.14438
-0.6,144,1712.760026
-0.6,144,1713.529261
-0.2,144,1714.284506
-1.0,144,1714.971447
-0.2,144,1715.614455
-0.2,144,1716.376676
-0.2,144,1717.160409
-0.2,144,1717.777784
-0.2,144,1718.556016
-0.2,144,1719.3406
-0.2,144,1720.122101
-0.2,144,1720.764258
-0.2,144,1721.55402
-0.6,144,1722.34502
-0.2,144,1722.983796
-0.6,144,1723.791445
-0.2,144,1724.580062
-0.6,144,1725.365169
-0.2,144,1725.981706
-0.2,144,1726.739206
-0.2,144,1727.510844
-0.2,144,1728.173583
-0.6,144,1728.821446
-0.2,144,1729.596305
-1.4,144,1730.351315
-0.6,144,1730.95842
-0.6,144,1731.709862
-0.2,144,1732.475242
-0.2,144,1733.18728
-0.2,144,1733.846385
-0.4,144,1734.640396
-1.0,144,1735.410047
-0.8,144,1736.025953
-0.2,144,1736.804777
-0.6,144,1737.590359
-0.6,144,1738.373586
-0.6,144,1738.99643
-0.2,144,1739.825311
-0.8,144,1740.653483
-0.2,144,1741.269484
-0.2,144,1742.037004
-1.0,144,1742.821224
-0.2,144,1743.573473
-0.2,144,1744.189205
-0.6,144,1744.956508
-0.4,144,1745.734509
-0.2,144,1746.406581
-0.2,144,1747.04944
-0.6,144,1747.821961
-0.2,144,1748.605513
-0.2,144,1749.25618
-0.4,144,1750.020179
-0.6,144,1750.790877
-0.6,144,1751.503335
-0.2,144,1752.156969
-0.6,144,1752.960133
-0.2,144,1753.749214
-0.2,144,1754.388246
-0.2,144,1755.151904
-0.2,144,1755.916394
-0.4,144,1756.687524
-0.2,144,1757.301735
-0.2,144,1758.061718
-0.2,144,1758.824368
-0.6,144,1759.434438
-0.8,144,1760.22349
-0.6,144,1760.986382
-0.2,144,1761.742328
-0.2,144,1762.367256
-1.0,144,1763.13522
-0.2,144,1763.933558
-0.2,144,1764.620528
-0.2,144,1765.294616
-0.2,144,1766.061169
-0.2,144,1766.8482
-0.4,144,1767.503608
-0.2,144,1768.292691
-0.2,144,1769.108416
-1.0,144,1769.805743
-0.2,144,1770.452969
-0.2,144,1771.218214
-0.2,144,1771.992675
-0.2,144,1772.642366
-0.6,144,1773.433899
-0.2,144,1774.211168
-0.2,144,1774.960263
-0.2,144,1775.592519
-0.2,144,1776.366635
-0.4,144,1777.152254
-0.2,144,1777.790783
-0.2,144,1778.590496
-0.2,144,1779.400217
-0.2,144,1780.189337
-0.2,144,1780.81924
-0.2,144,1781.616018
-0.4,144,1782.409745
-0.2,144,1783.109881
-0.2,144,1783.781144
-0.6,144,1784.546682
-0.2,144,1785.328542
-0.2,144,1785.9449
-0.2,144,1786.708201
-0.2,144,1787.475149
-0.6,144,1788.316794
-1.0,144,1789.001819
-0.4,144,1789.795308
-0.2,144,1790.59348
-0.2,144,1791.21132
-0.4,144,1792.002281
-0.2,144,1792.777481
-0.6,144,1793.565901
-0.4,144,1794.187052
-0.2,144,1794.979778
-0.4,144,1795.78294
-0.2,144,1796.420811
-0.6,144,1797.232183
-0.2,144,1798.051987
-0.6,144,1798.839168
-0.2,144,1799.537164
-0.4,144,1800.332769
-0.2,144,1801.112179
-0.2,144,1801.789159
-0.4,144,1802.465148
-0.2,144,1803.223542
-0.8,144,1803.984198
-0.2,144,1804.692034
-1.0,144,1805.466529
-0.2,144,1806.255046
-1.0,144,1806.974963
-0.6,144,1807.618537
-0.2,144,1808.418978
-0.6,144,1809.205029
-1.4,144,1809.832615
-0.2,144,1810.635481
-0.2,144,1811.430337
-0.2,144,1812.216746
-0.6,144,1812.843493
-0.2,144,1813.641666
-0.6,144,1814.413826
-0.2,144,1815.033126
-0.2,144,1815.802784
-0.2,144,1816.580658
-0.4,144,1817.344475
-0.2,144,1817.961063
-0.2,144,1818.734527
-0.4,144,1819.51403
-0.2,144,1820.181275
-0.2,144,1820.84322
-0.2,144,1821.632386
-0.2,144,1822.419481
-0.2,144,1823.08834
-0.2,144,1823.875724
-0.6,144,1824.658364
-0.2,144,1825.403529
-0.6,144,1826.040905
-0.2,144,1826.855057
-0.2,144,1827.648276
-0.8,144,1828.300019
-0.2,144,1829.074723
-1.0,144,1829.851097
-1.0,144,1830.598841
-0.2,144,1831.235361
-0.6,144,1832.003824
-0.6,144,1832.78736
-0.4,144,1833.399175
-0.4,144,1834.168421
-0.6,144,1834.920874
-0.2,144,1835.685935
-1.0,144,1836.307115
-0.2,144,1837.098627
-0.4,144,1837.877231
-0.6,144,1838.572376
-0.2,144,1839.245754
-0.4,144,1840.014197
-0.2,144,1840.803576
-0.2,144,1841.458318
-0.4,144,1842.234673
-0.4,144,1843.032006
-0.4,144,1843.740816
-0.2,144,1844.383741
-0.2,144,1845.156903
-0.4,144,1845.926092
-1.0,144,1846.527941
-0.6,144,1847.289363
-0.2,144,1848.046687
-0.2,144,1848.789698
-0.6,144,1849.415895
-0.8,144,1850.191821
-0.2,144,1850.965726
-0.2,144,1851.593704
-0.2,144,1852.388519
-0.8,144,1853.169101
-0.2,144,1853.933694
-0.2,144,1854.559463
-0.8,144,1855.339801
-0.2,144,1856.134646
-0.4,144,1856.812959
-0.2,144,1857.48038
-1.0,144,1858.234087
-0.2,144,1858.995286
-0.2,144,1859.622551
-0.2,144,1860.386904
-0.2,144,1861.181133
-0.6,144,1861.884054
-0.2,144,1862.529778
-0.2,144,1863.305976
-0.2,144,1864.085261
-0.2,144,1864.70289
-0.6,144,1865.491241
-0.6,144,1866.266527
-0.2,144,1867.042448
-0.2,144,1867.759657
-0.2,144,1868.546188
-0.6,144,1869.344478
-0.2,144,1869.979887
-0.6,144,1870.791981
-0.2,144,1871.596256
-0.2,144,1872.393266
-0.6,144,1873.01919
-0.2,144,1873.781469
-0.2,144,1874.558426
-0.6,144,1875.21098
-0.6,144,1875.858462
-0.6,144,1876.627134
-0.8,144,1877.39953
-0.4,144,1878.01711
-0.2,144,1878.787672
-0.2,144,1879.574543
-0.2,144,1880.299534
-0.8,144,1880.934533
-0.6,144,1881.743351
-0.2,144,1882.529656
-0.4,144,1883.158735
-0.2,144,1883.936401
-0.4,144,1884.736688
-0.2,144,1885.520741
-0.2,144,1886.166425
-0.2,144,1886.979629
-0.2,144,1887.783155
-0.2,144,1888.394768
-0.4,144,1889.180287
-0.6,144,1889.951572
-0.6,144,1890.718237
-0.2,144,1891.330176
-0.2,144,1892.100923
-0.2,144,1892.882895
-0.2,144,1893.549818
-0.2,144,1894.220791
-0.2,144,1895.012178
-0.2,144,1895.79566
-0.4,144,1896.455966
-0.6,144,1897.222235
-0.2,144,1898.016886
-0.2,144,1898.737212
-0.2,144,1899.463241
-0.2,144,1900.270196
-0.2,144,1901.055087
-0.2,144,1901.705822
-0.6,144,1902.480576
-0.2,144,1903.241758
-0.2,144,1903.999724
-0.2,144,1904.622612
-0.6,144,1905.379953
-0.4,144,1906.141177
-0.6,144,1906.790715
-0.4,144,1907.569981
-1.0,144,1908.349755
-0.6,144,1909.116183
-0.2,144,1909.745421
-0.2,144,1910.530838
-0.6,144,1911.337418
-0.2,144,1912.03289
-0.2,144,1912.708752
-0.6,144,1913.50717
-0.2,144,1914.299962
-0.6,144,1914.986818
-0.6,144,1915.797016
-0.2,144,1916.623713
-0.4,144,1917.317216
-0.2,144,1917.966514
-0.6,144,1918.77442
-1.0,144,1919.538415
