#{"t_start": 1786737065.7150793, "env_id": "None"}
r,l,t,cleared_count
3376.608255,720,16331.451143,1994
2244.864154,720,16351.85553,1192
1279.954254,720,16371.676593,671
2373.848462,720,16392.296433,1523
3395.452788,720,16416.262386,2058
1236.587525,720,16436.526968,784
2265.138725,720,16456.478975,1193
3426.005608,720,16479.719241,1978
1227.148324,720,16499.82893,785
1540.36116,720,16519.531356,824
2610.966848,720,16542.658412,1648
1266.767579,720,16562.086055,671
2701.914319,720,16586.190118,1869
1857.297378,720,16605.859341,973
3995.567159,720,16630.648618,2466
2579.030998,720,16654.172071,1689
2171.076258,720,16674.322322,1291
2831.691651,720,16697.354758,1701
2165.238468,720,16717.639213,1286
1250.065437,720,16737.132974,671
2542.178435,720,16758.000812,1498
3789.089088,720,16784.174535,2408
1349.877197,720,16805.010604,886
3675.202691,720,16829.829264,2407
2713.126277,720,16852.975592,1681
3200.45763,720,16876.955642,2072
3843.210329,720,16900.934431,2302
1794.758475,720,16923.749497,1184
2156.623813,720,16944.537003,1291
2450.256325,720,16973.301663,2277
4013.652373,720,16997.936007,2471
3660.735184,720,17022.746773,2416
1225.386039,720,17042.656634,784
3046.01628,720,17066.293704,2032
2550.595421,720,17086.600968,1495
3353.58916,720,17110.581893,2073
1900.39296,720,17133.253911,1178
1238.377198,720,17153.099517,785
3601.141138,720,17177.875646,2318
2186.325835,720,17198.806063,1518
2132.807157,720,17219.3485,1287
2493.211097,720,17239.681201,1489
3364.411124,720,17263.26819,2062
1891.921863,720,17286.309215,1184
2497.483042,720,17306.891211,1495
1243.800784,720,17326.09813,671
2030.170085,720,17346.902828,1284
2472.541823,720,17367.568985,1495
1338.87482,720,17387.807898,885
1258.301163,720,17407.110021,671
3125.340347,720,17430.769532,1957
2616.680068,720,17453.804098,1653
2919.460635,720,17477.168899,1785
3871.5761,720,17501.181426,2310
3614.0154,720,17525.155277,2321
2111.158127,720,17545.273036,1290
2970.902731,720,17568.503794,1779
3283.411453,720,17593.093064,2087
1837.65415,720,17612.584663,973
2466.911058,720,17633.309212,1490
2495.549943,720,17653.656586,1496
2709.840115,720,17678.179691,1652
1215.151346,720,17699.100952,665
1237.060005,720,17718.346481,670
1843.03959,720,17736.492256,973
1239.00539,720,17753.513551,671
3906.677482,720,17774.719109,2412
3429.349286,720,17795.458093,2059
1807.538515,720,17815.512724,1179
2305.551686,720,17834.075021,1519
4016.361416,720,17856.191128,2473
1538.924926,720,17873.359115,826
2670.837212,720,17893.709047,1649
2097.714876,720,17911.794748,1289
1500.471732,720,17929.3816,822
2408.316902,720,17947.480736,1524
2513.414315,720,17965.293397,1492
1795.879265,720,17985.126374,1177
2487.394507,720,18003.203703,1493
1524.45686,720,18020.565554,824
2717.356672,720,18041.31981,1698
2349.77816,720,18059.608417,1517
3020.148883,720,18079.869661,1782
1292.14187,720,18097.391648,786
1533.060186,720,18114.494835,826
1238.003318,720,18131.65091,671
1227.32744,720,18149.221961,784
3382.200597,720,18169.997546,2073
3412.659218,720,18190.530543,2074
1324.866289,720,18208.310704,885
3440.620052,720,18228.726252,1986
1267.688063,720,18246.291404,783
1237.962246,720,18263.734989,671
2530.302349,720,18281.65507,1500
2507.444426,720,18299.784168,1495
2131.577194,720,18317.744979,1287
1254.530929,720,18335.479835,883
2098.369781,720,18353.372423,1291
4098.536649,720,18374.564987,2468
2162.129515,720,18392.692944,1292
1206.588919,720,18409.879021,671
2580.040887,720,18427.683507,1497
2469.46684,720,18445.830584,1518
3268.172966,720,18466.713006,2078
3138.719912,720,18486.798786,1854
1173.556618,720,18504.436409,783
624.994701,720,18524.178342,1187
3453.717936,720,18544.36717,1986
2122.129452,720,18562.22081,1289
1241.920014,720,18581.141584,886
1247.414693,720,18598.981524,671
2734.473795,720,18619.281599,1682
1167.909227,720,18636.989182,785
1842.3117,720,18654.107402,973
2982.567999,720,18674.404172,1785
1218.797949,720,18691.751515,671
3218.478425,720,18712.965524,2082
3065.111662,720,18734.167592,1846
3603.423031,720,18762.429768,2324
2486.533276,720,18780.620337,1492
1846.301051,720,18808.118317,1181
2093.653352,720,18829.478086,1286
3082.688568,720,18857.765532,1950
2434.788238,720,18879.310406,1521
2429.819545,720,18900.070189,1516
3060.941566,720,18920.789303,1847
3368.894573,720,18946.576943,2090
1099.503081,720,18963.954479,665
2551.450077,720,18981.896023,1497
3024.659119,720,19003.130218,1945
1841.808072,720,19020.463312,973
2561.610502,720,19038.620234,1495
3922.722864,720,19065.295733,2421
2577.047811,720,19083.819714,1499
2117.588306,720,19105.660563,1288
3143.932998,720,19126.728836,1849
2126.047553,720,19144.956314,1290
1262.648448,720,19162.875452,884
2557.811288,720,19180.78888,1494
2016.272085,720,19198.322129,1192
4085.358586,720,19219.333186,2472
3421.867425,720,19240.876233,2321
2999.928733,720,19261.870335,1945
3449.539445,720,19282.620059,2061
2540.193918,720,19300.708006,1499
3400.861138,720,19321.409699,1986
2098.876571,720,19339.196039,1289
2148.795123,720,19357.865362,1291
2532.472299,720,19379.002266,1496
2099.67014,720,19399.142361,1288
2448.258235,720,19420.794549,1484
843.855445,720,19438.890393,776
1947.658472,720,19456.866077,1189
2066.923067,720,19475.888474,1287
821.573421,720,19498.737754,1461
1113.382697,720,19515.978026,664
2749.933922,720,19536.940097,1869
3561.620792,720,19557.898289,2316
3827.960256,720,19579.330637,2444
3054.53472,720,19599.871466,1789
2536.838398,720,19620.179998,1647
2291.969212,720,19638.688371,1489
995.778461,720,19657.502354,784
2633.486884,720,19678.363094,1694
3348.083037,720,19698.842279,1989
2960.426437,720,19720.211333,1947
2054.163714,720,19737.693191,1191
2412.697028,720,19755.550696,1490
2413.619196,720,19775.814181,1488
3985.660375,720,19797.155249,2463
3459.933886,720,19818.549432,2324
3078.570443,720,19839.425156,1851
1751.845324,720,19858.236077,1459
1948.847075,720,19875.983741,1191
1262.96834,720,19895.704335,1499
1977.152894,720,19913.563318,1282
1838.438952,720,19931.007301,973
2432.219937,720,19949.227813,1487
3282.217696,720,19970.155926,2070
2632.934886,720,19991.335519,1866
3692.341794,720,20013.10684,2308
2074.951403,720,20031.546358,1490
3723.644688,720,20053.108903,2408
1534.632629,720,20070.578914,822
2903.12196,720,20090.69548,1703
924.409966,720,20108.640889,782
768.704941,720,20127.01704,784
3271.260012,720,20147.912875,2079
1695.144292,720,20167.505305,1501
2505.948433,720,20185.609838,1498
3421.129875,720,20206.986908,2312
2913.369053,720,20227.340393,1786
1082.377849,720,20244.392884,671
1533.52448,720,20261.716744,824
2524.708667,720,20279.446061,1498
1016.018556,720,20296.737099,671
1536.397235,720,20314.169469,824
3244.441286,720,20335.536735,2081
815.515721,720,20353.77697,875
697.789327,720,20372.382257,782
2972.510134,720,20394.924248,1785
1532.144139,720,20411.912076,823
1986.490765,720,20430.226532,1283
2841.193051,720,20450.998704,1871
1959.831103,720,20469.190716,1285
1846.984184,720,20486.419579,972
2770.605698,720,20507.90394,1876
2033.359151,720,20526.018541,1288
694.011498,720,20544.916842,774
1846.490331,720,20562.686201,973
1515.359743,720,20582.261545,1505
3001.97135,720,20603.240579,1942
2971.815838,720,20623.238811,1706
1522.83076,720,20640.437584,824
1839.247787,720,20657.598122,972
2765.895066,720,20682.601804,1868
1835.219499,720,20699.95284,972
3131.672482,720,20720.397274,1853
399.657209,720,20738.897883,772
1975.120712,720,20757.077653,1287
2863.705421,720,20777.496409,1781
2381.521846,720,20795.544575,1488
3078.886371,720,20815.866118,1849
3864.72329,720,20837.366293,2466
1153.539239,720,20854.491972,671
1987.121735,720,20872.867045,1286
1420.680662,720,20892.711247,1511
2693.057054,720,20912.89861,1653
954.063893,720,20930.235559,671
4037.75816,720,20951.534081,2459
3384.755196,720,20972.134032,1988
2373.48424,720,20992.13221,1463
1844.364574,720,21009.693266,972
3198.767512,720,21030.744456,2089
1834.931163,720,21047.99843,972
578.259264,720,21066.477988,775
3119.081528,720,21087.383664,2034
2018.566772,720,21105.392076,1285
3832.64134,720,21126.47295,2313
3727.071206,720,21147.68779,2299
2733.149816,720,21168.651509,1872
2479.696434,720,21188.678428,1488
2631.987352,720,21209.488258,1656
4036.935461,720,21230.57189,2467
3072.938491,720,21251.012485,1852
3302.983607,720,21273.312572,2082
3929.223355,720,21296.499088,2439
547.264617,720,21314.646759,783
1498.055548,720,21331.963765,823
289.32845,720,21350.610555,772
2283.671246,720,21368.743568,1490
1352.79792,720,21388.496573,1491
2084.142957,720,21406.439117,1292
1340.059446,720,21426.251692,1488
1511.691194,720,21443.795095,826
1875.766686,720,21464.020566,1186
1181.045408,720,21481.517904,671
2689.546821,720,21502.404638,1867
1483.365559,720,21519.665419,823
2065.804135,720,21537.872113,1289
2360.871153,720,21558.11661,1466
529.216349,720,21576.691841,766
2031.106138,720,21594.745792,1287
2018.809932,720,21612.902041,1289
1976.89257,720,21631.198543,1290
3904.218183,720,21653.171216,2413
3253.365383,720,21673.825989,2028
2516.674312,720,21691.777004,1502
2956.06903,720,21711.699044,1707
1972.072289,720,21729.31939,1190
3444.38205,720,21749.821978,1999
2441.809508,720,21769.899377,1470
2487.75326,720,21787.938905,1497
1878.818068,720,21808.011679,1178
2124.456092,720,21825.973773,1290
2722.814037,720,21846.391749,1678
3781.961765,720,21867.781885,2306
3242.991837,720,21888.474049,2035
2505.112154,720,21906.934909,1494
3412.327843,720,21927.536806,1988
1988.511926,720,21945.566709,1289
2969.537059,720,21966.573887,1949
2092.668116,720,21985.380603,1496
3447.54148,720,22006.006988,1996
2925.771146,720,22026.96692,1940
3057.506466,720,22048.426519,2072
1818.515559,720,22065.700472,972
2583.863639,720,22085.961775,1650
2014.756632,720,22104.066195,1291
3780.921028,720,22125.277987,2301
1167.617505,720,22142.534571,671
2886.487716,720,22163.587385,1951
3351.921469,720,22186.554664,2077
1992.401314,720,22204.723757,1288
2844.48569,720,22225.218498,1840
1816.888643,720,22242.798373,972
3685.470054,720,22263.966337,2304
3301.687204,720,22285.316965,2316
3029.822178,720,22306.696611,2068
1958.89438,720,22324.670992,1284
2055.491246,720,22344.137695,1512
2357.967275,720,22363.525035,1495
2565.103656,720,22384.165573,1679
3771.776874,720,22405.347254,2299
2276.101634,720,22425.523307,1488
847.882079,720,22443.460864,779
2448.698254,720,22463.911902,1649
989.963167,720,22481.749029,886
3682.99675,720,22503.097625,2301
1148.532798,720,22521.163132,889
739.994252,720,22539.363352,773
2453.005902,720,22557.327886,1495
1899.122289,720,22575.452209,1285
3373.016362,720,22596.295626,1983
3376.148871,720,22616.681288,1993
2475.732267,720,22634.481314,1495
2916.450642,720,22655.191904,1847
3086.067992,720,22676.524427,2072
3003.601254,720,22697.562439,2020
1822.853602,720,22717.918334,1180
480.431872,720,22736.248619,765
630.066285,720,22754.361957,782
2504.859143,720,22772.586487,1493
2061.294506,720,22790.741305,1286
2064.334241,720,22808.421554,1284
3753.522965,720,22829.469003,2305
2058.427249,720,22847.425907,1289
811.730659,720,22865.434724,769
1841.726969,720,22882.671623,973
797.173766,720,22900.77301,782
2540.318664,720,22921.451961,1495
2274.758075,720,22942.168042,1521
2040.340486,720,22961.503574,1282
1553.181024,720,22979.615698,826
1835.406531,720,22999.602058,1291
1828.765427,720,23019.842609,972
3431.05646,720,23044.521333,1990
3581.445012,720,23072.165044,2404
2087.989286,720,23093.302197,1188
1517.386668,720,23113.538623,821
1828.215459,720,23133.534403,973
2535.88489,720,23152.657952,1500
2545.963194,720,23173.005661,1647
2048.888529,720,23191.532897,1513
1501.365955,720,23208.840324,822
882.830687,720,23226.84569,768
2522.354625,720,23245.023975,1489
2234.518091,720,23263.752236,1523
2545.501561,720,23281.806909,1493
2441.003013,720,23301.856615,1486
1834.175058,720,23319.232828,973
2520.107226,720,23337.072819,1501
2518.05845,720,23358.14042,1865
2885.559042,720,23378.419382,1704
3235.169149,720,23399.263193,2053
1791.007228,720,23416.805174,970
2575.828133,720,23434.836319,1500
2143.4862,720,23453.057959,1290
3799.058786,720,23474.219646,2311
2715.503217,720,23494.313789,1649
976.571237,720,23511.918413,785
1970.875559,720,23529.780727,1289
2764.753812,720,23550.755301,1871
1108.910138,720,23568.52575,784
2130.703251,720,23586.11256,1190
2774.593988,720,23607.612724,1871
3091.523831,720,23628.461091,2031
3198.598229,720,23649.452532,2066
2892.871957,720,23671.253579,2074
2477.010797,720,23691.228863,1482
1810.19012,720,23708.976965,970
2144.668541,720,23726.757717,1290
2141.564205,720,23745.073754,1518
3343.273004,720,23766.071564,2077
1229.346854,720,23783.319091,671
2726.399535,720,23803.616388,1653
3076.23004,720,23824.855468,2080
2594.577191,720,23842.486897,1493
1148.611902,720,23860.12576,783
1823.603298,720,23877.262547,973
2063.782912,720,23894.73111,1191
1241.167609,720,23912.416669,886
1800.069348,720,23929.608766,972
2531.371256,720,23950.273507,1691
2139.100632,720,23968.201945,1289
3000.429935,720,23990.788736,1954
3026.322832,720,24010.991168,1784
2461.439458,720,24028.928792,1497
2539.658706,720,24046.91658,1495
2576.712269,720,24064.69222,1498
3235.736356,720,24085.206807,2034
3569.740721,720,24106.454628,2318
3674.375129,720,24127.550032,2320
3048.021276,720,24148.59626,1849
2376.801314,720,24166.7914,1501
2400.379432,720,24187.725332,1688
2143.983906,720,24205.488858,1286
1193.000999,720,24223.269749,887
1924.796145,720,24241.664866,1514
2133.679231,720,24259.308909,1291
2178.728881,720,24276.671657,1189
1778.423649,720,24294.022992,972
3062.738975,720,24315.290586,2072
1248.240677,720,24333.09663,882
1131.76558,720,24350.747018,784
3164.748199,720,24371.919266,2085
3674.505349,720,24393.103571,2318
2132.397274,720,24410.86527,1285
1207.696374,720,24428.415437,784
2177.782539,720,24446.202531,1290
1192.778137,720,24464.979247,781
2683.529375,720,24487.187274,1646
1210.287387,720,24507.983399,780
2550.724269,720,24528.89439,1498
3053.337505,720,24552.928192,1952
3020.360604,720,24577.135104,1783
1193.015141,720,24597.291454,669
1826.305758,720,24617.279754,973
2419.407959,720,24637.302871,1519
1232.899942,720,24655.176122,784
1814.842769,720,24672.429202,971
2568.230148,720,24693.122999,1672
1769.778141,720,24713.018247,1178
3175.117259,720,24734.00324,2079
3806.217666,720,24755.483976,2415
1816.842289,720,24772.715594,971
3203.279058,720,24793.333753,2030
1573.971049,720,24810.309837,826
2319.393949,720,24828.510142,1517
1226.779144,720,24845.758252,671
2323.844955,720,24864.697428,1514
1573.485808,720,24884.098758,825
2123.127464,720,24902.266109,1192
1834.082988,720,24919.284165,973
3103.563534,720,24940.351456,2081
2128.392495,720,24957.859665,1189
2423.572453,720,24975.646702,1494
2065.714676,720,24992.990251,1192
2466.633308,720,25010.941941,1495
1242.274177,720,25028.017919,671
3116.830115,720,25049.592185,2083
3715.354819,720,25070.834168,2298
2627.392694,720,25091.28551,1698
1831.130272,720,25108.277698,973
2249.999412,720,25126.375195,1509
1118.057151,720,25143.987989,877
2884.254376,720,25164.579117,1847
2365.627844,720,25184.966268,1489
1127.035308,720,25202.662913,781
1120.116223,720,25220.246525,779
3337.078258,720,25241.00756,1977
2633.138712,720,25261.174377,1651
2476.986155,720,25279.001915,1498
1069.845648,720,25296.688362,883
2043.54406,720,25314.881084,1291
2438.140863,720,25332.778103,1493
2211.886014,720,25352.890913,1467
3245.496806,720,25373.516471,1986
2776.599541,720,25394.105757,1695
2410.26431,720,25412.084909,1494
2525.787543,720,25429.96707,1502
2161.789996,720,25447.374287,1191
2447.966123,720,25465.517017,1520
2516.068658,720,25483.659068,1495
3321.915534,720,25504.664657,2063
2198.7252,720,25521.974949,1190
3242.700877,720,25542.818908,2031
3784.52812,720,25563.867878,2299
2414.911543,720,25581.961428,1498
2228.049202,720,25600.4016,1500
2522.400213,720,25618.784421,1511
2446.926606,720,25639.534594,1695
1270.972949,720,25656.784334,671
1031.877759,720,25674.547368,876
1849.050889,720,25691.840295,973
2544.493565,720,25712.68821,1678
2410.625719,720,25732.529823,1461
2945.726363,720,25753.709842,2063
2962.441849,720,25775.041782,1842
2087.152833,720,25794.267092,1290
3122.558941,720,25815.569453,2084
2482.107722,720,25836.806248,1520
2920.302342,720,25860.404852,1783
2996.063613,720,25881.404258,1840
1196.382093,720,25899.430744,782
2569.129801,720,25919.932431,1678
1674.716628,720,25941.391446,1184
1418.324554,720,25960.337946,823
2046.134491,720,25978.486374,1286
2897.924475,720,25999.513322,2052
2913.816291,720,26019.587349,1695
4060.403851,720,26040.789704,2472
2030.345551,720,26058.740542,1284
2100.672378,720,26076.730964,1290
2598.506759,720,26097.814616,1692
2481.523317,720,26115.934306,1496
2182.78981,720,26133.500205,1190
3787.382922,720,26154.634618,2333
1260.055563,720,26172.234175,785
2145.171827,720,26189.927501,1193
2506.93678,720,26207.875441,1495
2198.743594,720,26225.289487,1190
1289.327903,720,26242.295324,670
2396.203787,720,26262.4201,1467
3792.298813,720,26283.773753,2315
2920.748035,720,26304.644938,1866
2413.724834,720,26324.840306,1463
3341.580088,720,26345.619778,2061
1839.537521,720,26362.85945,972
1830.586412,720,26380.355539,973
2532.439363,720,26398.331223,1521
3353.358024,720,26419.074183,2073
1854.327677,720,26436.677015,973
3694.938435,720,26458.453861,2317
2598.116586,720,26480.634137,1698
1168.446376,720,26498.309631,884
3122.647792,720,26519.503463,2069
1977.847013,720,26537.480704,1289
2399.836053,720,26557.63721,1489
2400.669268,720,26576.152063,1498
3892.727999,720,26597.356561,2414
2468.484167,720,26615.364255,1492
2421.643827,720,26635.472486,1491
2468.350858,720,26653.595985,1519
2486.584624,720,26671.533426,1497
2365.633487,720,26692.014584,1485
1457.772741,720,26709.388988,825
1842.996181,720,26729.076627,1185
2507.337793,720,26747.170596,1525
1819.022383,720,26764.412166,973
1286.23239,720,26781.408432,671
2654.405406,720,26802.47574,1677
2370.65755,720,26822.487281,1470
1244.56085,720,26840.432751,785
1414.803053,720,26857.868576,823
2213.463897,720,26875.097654,1190
2425.217434,720,26893.12089,1496
1273.205084,720,26910.519444,783
3067.017275,720,26931.183791,1948
3644.434846,720,26952.010582,2317
2175.415678,720,26969.111933,1190
2488.6381,720,26987.008709,1516
2413.470945,720,27007.044214,1489
3339.265167,720,27027.965341,2072
2006.594568,720,27046.120706,1289
1237.45267,720,27063.515399,786
2545.415533,720,27081.254809,1496
1823.772162,720,27101.115473,1182
2488.180058,720,27119.262639,1489
2710.556758,720,27139.966018,1678
2686.092083,720,27160.328894,1679
2667.33268,720,27180.988615,1677
3213.428175,720,27202.132303,2077
1786.899453,720,27219.508869,973
3383.159411,720,27241.660908,2060
1917.384652,720,27260.111805,1282
1274.657223,720,27277.023805,671
3034.867314,720,27297.655291,2023
2497.023996,720,27315.460588,1488
1209.512161,720,27332.747848,781
1288.993566,720,27355.867658,671
2960.994877,720,27363.141905,1847
1276.569403,720,27369.386201,784
2659.95203,720,27376.660153,1691
3820.216688,720,27384.090527,2315
