#{"t_start": 1786495278.9159775, "env_id": "None"}
r,l,t
-47.088411,144,1336.515783
-45.801396,144,1341.626334
-48.795078,144,1348.295396
-46.246245,144,1353.152995
-48.465346,144,1357.170601
-38.120003,144,1360.813977
-43.034727,144,1363.734921
-57.424656,144,1367.447203
-48.932613,144,1370.468125
-44.023864,144,1373.724331
-50.929251,144,1377.280651
-45.240762,144,1380.752133
-43.861259,144,1387.922657
-61.124745,144,1394.323307
-44.037812,144,1399.151253
-40.512979,144,1406.151135
-44.301594,144,1410.848797
-39.865117,144,1415.653782
-42.207309,144,1419.202873
-49.522608,144,1425.695673
-44.419218,144,1432.214887
-40.358354,144,1436.049787
-48.885303,144,1440.069755
-40.737251,144,1444.691453
-39.30751,144,1449.340729
-48.008187,144,1457.953675
-53.675986,144,1464.764553
-47.886562,144,1469.865992
-49.743916,144,1474.909694
-41.256457,144,1478.891989
-46.045968,144,1482.208499
-45.237507,144,1485.317962
-42.036624,144,1488.387362
-32.080073,144,1491.536663
-39.601627,144,1494.736411
-43.894389,144,1497.819615
-40.598547,144,1500.878444
-34.908257,144,1504.009407
-46.570618,144,1507.106334
-48.400326,144,1513.530296
-45.934524,144,1518.066903
-46.84353,144,1522.098029
-46.285484,144,1525.212832
-40.080942,144,1528.301721
-40.075992,144,1531.490039
-41.839438,144,1534.780128
-55.196915,144,1537.799441
-51.671129,144,1540.907397
-44.461521,144,1543.979615
-46.64815,144,1547.060029
-34.68869,144,1550.100758
-42.308532,144,1553.149371
-51.484142,144,1557.050525
-46.293062,144,1560.149014
-41.038234,144,1563.928504
-43.979198,144,1566.99864
-45.036939,144,1570.192597
-39.279957,144,1573.929115
-41.634598,144,1577.868371
-46.636875,144,1581.001784
-45.311193,144,1584.030807
-41.441143,144,1587.220341
-41.368722,144,1590.425734
-48.186474,144,1593.583917
-45.971796,144,1596.791003
-47.156433,144,1599.872268
-48.028875,144,1603.0471
-43.820573,144,1606.103592
-48.193522,144,1609.303803
-48.838171,144,1612.447234
-39.864586,144,1616.275805
-47.975683,144,1620.61591
-42.971482,144,1624.022007
-49.016833,144,1629.023899
-45.927532,144,1632.156026
-42.735424,144,1635.337721
-47.579879,144,1638.445568
-42.86837,144,1641.720706
-41.823112,144,1644.964561
-38.008163,144,1648.046513
-43.71455,144,1651.751071
-41.335766,144,1655.01076
-42.54161,144,1658.146432
-44.468772,144,1661.311346
-48.215205,144,1664.513692
-53.446693,144,1667.622831
-38.80651,144,1670.730561
-51.478807,144,1673.917432
-40.592124,144,1677.078379
-43.20678,144,1680.220244
-44.909038,144,1684.038706
-43.841949,144,1687.049059
-54.430316,144,1690.913352
-43.603013,144,1694.022487
-45.073315,144,1697.141441
-47.931751,144,1700.299598
-44.481905,144,1703.390258
-42.360797,144,1707.217369
