#{"t_start": 1786517020.2117612, "env_id": "None"}
r,l,t,cleared_count
89.456604,144,405.91189,47
88.65663,144,407.966518,47
85.27325,144,407.96655,46
89.98328,144,409.980042,47
74.179955,144,409.980074,40
80.18663,144,411.89592,43
87.553276,144,411.895952,46
87.39328,144,413.466869,46
87.36329,144,413.466907,46
87.809944,144,415.42455,46
77.06996,144,415.424587,42
77.856636,144,416.864854,42
94.4966,144,416.864893,49
98.423256,144,418.4857,52
79.37331,144,418.485764,42
80.136635,144,420.229804,42
85.78661,144,420.229847,46
86.17994,144,422.040919,46
99.67325,144,422.040961,53
100.033264,144,424.085029,52
99.03659,144,424.085062,52
98.65326,144,426.097491,52
115.983215,144,426.097524,61
118.97658,144,427.821595,62
90.91328,144,427.82164,48
91.18661,144,429.965623,48
100.66325,144,429.965657,53
98.89659,144,431.551038,52
96.193214,144,431.551081,52
99.55658,144,433.15824,53
111.87992,144,433.158308,58
107.4699,144,434.937175,57
117.90321,144,434.937233,62
119.683235,144,437.161894,62
101.60326,144,437.161928,53
97.846596,144,439.166776,53
104.8099,144,439.166837,56
107.79659,144,441.121837,56
76.366646,144,441.121871,41
75.71664,144,443.219152,41
85.52662,144,443.219186,46
88.16661,144,444.717018,47
87.62661,144,444.717063,47
87.16327,144,446.838615,47
78.74663,144,446.838647,42
75.2433,144,448.924211,41
86.786606,144,448.924244,46
85.92995,144,450.847937,46
85.81327,144,450.847971,46
82.17661,144,452.869623,44
77.94662,144,452.869661,42
77.4833,144,454.864817,42
95.81992,144,454.86485,51
98.29993,144,456.919515,52
76.18663,144,456.919548,40
78.30996,144,458.839111,42
84.4866,144,458.839144,45
85.5966,144,460.825158,45
98.523254,144,460.825191,52
99.41993,144,462.426181,52
94.263214,144,462.42622,51
98.30991,144,464.171487,52
117.769905,144,464.171527,62
118.39656,144,466.008902,62
90.69326,144,466.00897,48
86.95661,144,467.7882,46
100.10659,144,467.788243,53
92.94326,144,469.870533,50
99.339935,144,469.870567,52
98.629906,144,471.302163,52
110.74325,144,471.30222,58
107.81325,144,473.024853,57
119.56657,144,473.02489,62
111.14657,144,475.230051,59
100.73326,144,475.230084,53
101.89659,144,476.894811,53
108.093254,144,476.894852,56
108.54324,144,478.454504,57
76.72663,144,478.454545,41
77.91329,144,480.521922,41
89.0266,144,480.521957,47
90.25996,144,482.513495,47
85.936584,144,482.513533,46
88.53994,144,484.607621,47
81.916626,144,484.607659,43
77.36662,144,486.616497,41
87.099945,144,486.616534,46
87.49994,144,489.25871,46
85.98327,144,489.258745,46
86.553276,144,491.068854,46
79.30996,144,491.068902,42
78.73329,144,493.193697,42
94.359924,144,493.193733,50
98.52326,144,495.344222,52
